ETF,Ticker,Technical Action,Score
XLRE,IRM,Buy,33.67218158303497
XLRE,WELL,Buy,26.96292054180111
XLRE,VNO,Buy,15.746953672060016
XLRE,DLR,Buy,13.10567220835979
XLRE,EQIX,Buy,12.974177884058289
