,Unnamed: 0,ETF,Ticker,Technical Action,Score,weight,Dollar Amount
0,50,XLF,PFG,Buy,913.3538357890924,6.123270666554827,306.1635333277414
1,28,XLF,AFL,Buy,783.8024463267415,5.254737364539533,262.73686822697664
2,45,XLF,HBAN,Buy,711.9043260846277,4.7727208300837365,238.6360415041868
3,13,XLK,IBM,Buy,605.355217968616,4.058398513026091,202.91992565130457
4,16,XLV,GILD,Buy,597.2787221042704,4.004252388844138,200.21261944220691
5,11,XLE,KMI,Buy,515.1339008250725,3.453540326509897,172.67701632549486
6,8,XLI,MMM,Buy,371.1068329197517,2.4879597535300744,124.39798767650372
7,5,XLV,MRK,Buy,333.18114359569563,2.2336998469668865,111.68499234834434
8,10,XLV,AMGN,Buy,320.3697718778958,2.1478103553328376,107.39051776664188
9,27,XLU,NRG,Buy,317.042274501951,2.125502279013699,106.27511395068494
10,1,XLI,UPS,Buy,316.9395199461122,2.1248133959839595,106.24066979919796
11,43,XLK,GLW,Buy,301.9017187578375,2.023997563939971,101.19987819699855
12,50,XLV,CAH,Buy,288.3787276898376,1.9333372619998936,96.6668630999947
13,9,XLV,BMY,Buy,284.75929652320303,1.9090720147059796,95.45360073529896
14,12,XLY,F,Buy,272.822915001581,1.8290485977429252,91.45242988714628
15,60,XLK,NTAP,Buy,272.3165626040504,1.8256539300235304,91.2826965011765
16,12,XLK,TXN,Buy,269.28392018499443,1.80532260864608,90.26613043230398
17,30,XLY,DRI,Buy,256.0810015798561,1.7168081238539856,85.84040619269928
18,3,XLF,SPGI,Buy,233.8925894645525,1.5680534488099078,78.4026724404954
19,27,XLI,CMI,Buy,226.6359001036037,1.5194034389680933,75.97017194840465
20,15,XLI,ITW,Buy,221.61554980579243,1.4857462050354644,74.28731025177322
21,34,XLK,PAYX,Buy,215.88157899555853,1.4473047446841725,72.36523723420862
22,4,XLI,LMT,Buy,214.5369667854452,1.4382902486789466,71.91451243394732
23,44,XLF,RF,Buy,212.019555410467,1.4214131188919592,71.07065594459796
24,11,XLK,QCOM,Buy,205.02576973479756,1.374525657540248,68.7262828770124
25,21,XLK,ADI,Buy,193.05184279711452,1.2942505300836031,64.71252650418016
26,24,XLRE,IRM,Buy,188.0172875134116,1.2604980636463072,63.02490318231536
27,60,XLI,SNA,Buy,180.8947142907368,1.2127471899149744,60.637359495748726
28,39,XLY,AAP,Buy,176.78317157734293,1.1851827478502392,59.25913739251197
29,11,XLV,CVS,Buy,173.1407730442815,1.1607635236465896,58.03817618232949
30,2,XLI,UNP,Buy,169.40804721601356,1.1357387307624849,56.78693653812423
31,30,XLK,NXPI,Buy,166.47561468848238,1.1160792325769109,55.803961628845535
32,45,XLY,TPR,Buy,163.20499925635073,1.09415250193604,54.707625096802005
33,30,XLI,FAST,Buy,161.4356230980408,1.082290320266961,54.114516013348045
34,18,XLI,EMR,Buy,155.9297808956126,1.0453782707065828,52.26891353532914
35,21,XLI,JCI,Buy,154.80027026079776,1.0378058501761014,51.89029250880507
36,12,XLE,DVN,Buy,148.75271887211255,0.9972620953115628,49.863104765578136
37,58,XLI,CHRW,Buy,136.9046994457965,0.917831072013506,45.891553600675294
38,24,XLK,FIS,Buy,133.17279046072304,0.892811755377243,44.64058776886215
39,40,XLK,MCHP,Buy,132.01204317016914,0.8850299192946353,44.25149596473176
40,12,XLP,SYY,Buy,127.80306151598066,0.8568122309363296,42.84061154681648
41,49,XLV,DGX,Buy,124.1840107386126,0.8325495338330928,41.62747669165464
42,17,XLI,GD,Buy,123.03290168277536,0.8248323140225204,41.24161570112602
43,16,XLK,ORCL,Buy,119.83228859873994,0.8033748903554553,40.168744517772765
44,66,XLI,HII,Buy,119.69853559010696,0.8024781887243527,40.12390943621764
45,28,XLU,PNW,Buy,115.65772479731096,0.775387944804537,38.76939724022685
46,32,XLF,MTB,Buy,115.52496148633838,0.7744978782653509,38.72489391326754
47,2,XLY,HD,Buy,115.4706892552235,0.7741340285197514,38.70670142598757
48,16,XLI,ETN,Buy,111.86393895662732,0.7499537957998642,37.49768978999321
49,27,XLY,GPC,Buy,110.09954807484252,0.7381250362245177,36.906251811225886
50,48,XLF,FDS,Buy,109.78018315061234,0.7359839625290472,36.79919812645236
51,6,XLP,PM,Buy,106.4521131784536,0.7136720474330149,35.68360237165074
52,35,XLK,TEL,Buy,103.31324277082942,0.6926285565754802,34.63142782877401
53,51,XLK,BR,Buy,100.61728342244632,0.6745544125260206,33.72772062630103
54,13,XLI,NSC,Buy,96.73829820440773,0.6485490732249655,32.42745366124827
55,18,XLK,ADP,Buy,95.93409120629344,0.643157540471247,32.15787702356235
56,26,XLK,KLAC,Buy,91.06416436355718,0.6105087695175103,30.52543847587552
57,14,XLI,FDX,Buy,89.54176533369412,0.6003023621460472,30.01511810730236
58,6,XLY,SBUX,Buy,89.49645928641947,0.599998623135574,29.9999311567787
59,55,XLI,MAS,Buy,89.33464462133138,0.5989137916569869,29.945689582849344
60,3,XLI,HON,Buy,89.05412884305152,0.5970331688694744,29.85165844347372
61,14,XLV,CI,Buy,87.39701020939721,0.5859235796578736,29.296178982893675
62,34,XLF,AMP,Buy,86.66315701784704,0.581003710111922,29.050185505596097
63,14,XLU,EIX,Buy,85.45755677213788,0.5729211726211101,28.646058631055503
64,21,XLF,MET,Buy,83.67631286355677,0.5609794276499829,28.048971382499143
65,2,XLU,SO,Buy,81.63664459828713,0.5473051643263519,27.3652582163176
66,3,XLY,MCD,Buy,81.39360977841432,0.5456758198979761,27.2837909948988
67,17,XLB,AMCR,Buy,79.66685589748441,0.5340993848153743,26.704969240768715
68,69,XLI,AOS,Buy,79.52612205077862,0.5331558825257272,26.65779412628636
69,22,XLI,PH,Buy,72.43875548699998,0.4856410398846891,24.282051994234457
70,10,XLP,KMB,Buy,68.69866542381907,0.4605668759881057,23.028343799405285
71,9,XLE,WMB,Buy,64.95195514855592,0.4354483291274824,21.77241645637412
72,10,XLRE,VICI,Buy,56.80037930590599,0.3807988567240827,19.039942836204137
73,15,XLRE,EXR,Buy,48.70529604118671,0.3265281196275993,16.326405981379963
