,Unnamed: 0,ETF,Ticker,Technical Action,Score,weight,Dollar Amount
0,33,XLK,FTNT,Buy,13.371790959776174,12.343091812523689,617.1545906261844
1,29,XLV,HCA,Buy,12.663155118651694,11.688971711861358,584.448585593068
2,8,XLY,BKNG,Buy,10.26130856460457,9.47190051882698,473.595025941349
3,7,XLP,MO,Buy,10.130087219246652,9.35077410289752,467.538705144876
4,2,XLRE,CCI,Buy,9.08401263955953,8.38517460925711,419.25873046285545
5,63,XLI,NLSN,Buy,8.71443894293393,8.044032418007962,402.20162090039815
6,27,XLU,NRG,Buy,7.387753135322067,6.819409270743368,340.97046353716837
7,0,XLF,BRK.B,Buy,6.9187191323283574,6.386458308560231,319.3229154280115
8,6,XLP,PM,Buy,6.882746360402197,6.3532529415326415,317.6626470766321
9,6,XLC,CHTR,Buy,6.030321903590231,5.566405961549128,278.3202980774564
10,8,XLP,CL,Buy,5.882100265945856,5.429587095059926,271.4793547529963
11,9,XLU,WEC,Buy,3.380302498294002,3.120253989615498,156.0126994807749
12,2,XLU,SO,Buy,3.2463527300326485,2.996609049839695,149.83045249198474
13,5,XLE,PXD,Buy,3.080067721151856,2.8431164370822866,142.15582185411435
14,5,XLB,CTVA,Buy,1.3010524444260376,1.20096177264259,60.048088632129506
