,Unnamed: 0,ETF,Ticker,Technical Action,Score,weight,Dollar Amount
0,36,XLY,NVR,Buy,48.28127622482984,11.245689631655251,562.2844815827626
1,0,XLK,AAPL,Buy,35.24551587885896,8.20939634311876,410.469817155938
2,5,XLK,AVGO,Buy,34.0102231941286,7.92167159300978,396.083579650489
3,38,XLI,GWW,Buy,27.64194858631255,6.438371122757913,321.9185561378957
4,7,XLI,BA,Buy,26.55224357959821,6.184556699160136,309.2278349580068
5,3,XLP,COST,Buy,25.52642990573501,5.945623864359865,297.28119321799323
6,8,XLY,BKNG,Buy,24.721406777917835,5.7581176311033255,287.9058815551663
7,25,XLK,FISV,Buy,24.535129426090844,5.714729853317624,285.7364926658812
8,8,XLF,BLK,Buy,23.98314863862078,5.586162319402009,279.3081159701004
9,29,XLI,TDG,Buy,21.14955825458683,4.926161580115401,246.30807900577005
10,0,XLY,AMZN,Buy,20.04816471647524,4.669624660208056,233.4812330104028
11,3,XLRE,EQIX,Buy,19.01949795975267,4.430027284475177,221.50136422375888
12,0,XLB,LIN,Buy,17.2718691674764,4.022969051429211,201.14845257146047
13,20,XLU,CEG,Buy,15.237819288444086,3.549197531215343,177.45987656076716
14,27,XLV,MCK,Buy,15.160579156978695,3.531206736160068,176.56033680800337
15,1,XLC,GOOGL,Buy,14.790877913769071,3.445095809468482,172.2547904734241
16,2,XLC,GOOG,Buy,14.738057943892423,3.432792965922672,171.63964829613357
17,13,XLC,TTWO,Buy,11.867266303973054,2.764127298732188,138.20636493660942
18,14,XLE,BKR,Buy,9.550382543837712,2.224478024388752,111.2239012194376
