,Unnamed: 0,ETF,Ticker,Technical Action,Score,weight,Dollar Amount
0,36,XLY,NVR,Buy,47.93579082757843,9.46510690648934,473.2553453244669
1,0,XLK,AAPL,Buy,34.87855062300298,6.886904433840978,344.3452216920489
2,5,XLK,AVGO,Buy,33.60836044459956,6.636100480832146,331.80502404160734
3,38,XLI,GWW,Buy,28.17855727563037,5.563964888861896,278.1982444430948
4,8,XLY,BKNG,Buy,25.794294774121106,5.0931830559076445,254.6591527953822
5,7,XLI,BA,Buy,25.537074276335296,5.042393875880549,252.11969379402743
6,42,XLI,URI,Buy,24.89040094799789,4.914705731372721,245.73528656863607
7,20,XLV,REGN,Buy,23.95813132073204,4.730625495386136,236.5312747693068
8,3,XLP,COST,Buy,23.74988661507873,4.689506774537057,234.47533872685287
9,8,XLF,BLK,Buy,23.606080103133145,4.661111623733972,233.0555811866986
10,12,XLB,ALB,Buy,23.320507739477637,4.6047242583672325,230.23621291836164
11,1,XLK,MSFT,Buy,21.100503227584337,4.166375799414308,208.3187899707154
12,0,XLY,AMZN,Buy,19.645494992123997,3.879078807736612,193.9539403868306
13,8,XLB,NUE,Buy,19.215143439299496,3.79410423269499,189.7052116347495
14,3,XLRE,EQIX,Buy,18.329988425239325,3.6193269589241246,180.96634794620624
15,0,XLB,LIN,Buy,17.349455414743183,3.4257169316467952,171.28584658233976
16,27,XLV,MCK,Buy,15.560946133526093,3.072568871341323,153.62844356706617
17,20,XLU,CEG,Buy,15.083870552349625,2.978368456570802,148.91842282854012
18,1,XLC,GOOGL,Buy,14.369742864015954,2.8373611883424554,141.86805941712277
19,2,XLC,GOOG,Buy,14.32659890972153,2.8288422480534705,141.44211240267353
20,25,XLV,BSX,Buy,13.655341002259473,2.6962997835136058,134.8149891756803
21,13,XLC,TTWO,Buy,11.922038427505765,2.35405250046892,117.702625023446
22,14,XLE,BKR,Buy,10.430673279463724,2.05957669608292,102.97883480414598
