,Unnamed: 0,ETF,Ticker,Technical Action,Score,weight,Dollar Amount
0,21,XLI,JCI,Buy,26.9747143201936,5.673698741911779,283.68493709558896
1,9,XLK,CRM,Buy,24.58715026421919,5.171512916333828,258.5756458166914
2,36,XLY,NVR,Buy,23.94267904145405,5.035958725753815,251.7979362876908
3,55,XLY,NCLH,Buy,23.919058406977857,5.030990503939863,251.5495251969932
4,5,XLK,AVGO,Buy,22.284412577272786,4.687168957680668,234.3584478840334
5,25,XLK,FISV,Buy,21.640329200618694,4.551696344312789,227.58481721563945
6,30,XLP,LW,Buy,21.297805765060087,4.479652030429199,223.98260152146
7,38,XLI,GWW,Buy,20.750170494424708,4.364465730061064,218.22328650305323
8,5,XLP,MDLZ,Buy,19.61734980654328,4.126195057928942,206.3097528964471
9,13,XLP,STZ,Buy,17.883706794254948,3.761551041277356,188.07755206386776
10,8,XLY,BKNG,Buy,17.773291625665014,3.7383269805632926,186.91634902816463
11,35,XLI,ROK,Buy,16.545300887575284,3.4800388139834064,174.00194069917032
12,17,XLF,AON,Buy,15.914932638777692,3.3474509579012155,167.3725478950608
13,12,XLB,ALB,Buy,15.855637836817856,3.334979246828095,166.74896234140476
14,22,XLF,AIG,Buy,15.845919027062653,3.332935050992453,166.64675254962265
15,14,XLE,BKR,Buy,15.341848187358256,3.226911830315589,161.34559151577943
16,11,XLB,PPG,Buy,15.206321799604384,3.198406027193168,159.9203013596584
17,8,XLF,BLK,Buy,14.193560309234195,2.985387882661107,149.26939413305536
18,14,XLU,EIX,Buy,14.03502643818391,2.952042824246344,147.6021412123172
19,16,XLB,MLM,Buy,13.569845019248977,2.854199369815538,142.7099684907769
20,41,XLV,ZBH,Buy,12.921802732905936,2.717894063257476,135.89470316287378
21,46,XLV,HOLX,Buy,12.275593903157228,2.5819743949029967,129.09871974514985
22,29,XLV,HCA,Buy,12.242247576703456,2.5749605296882496,128.7480264844125
23,9,XLRE,SPG,Buy,11.58550743338562,2.436825768345627,121.84128841728132
24,1,XLRE,PLD,Buy,11.30022061825688,2.376820260043794,118.84101300218973
25,3,XLRE,EQIX,Buy,11.221646885183794,2.360293534859893,118.01467674299468
26,13,XLC,TTWO,Buy,9.708132537385987,2.041950054034321,102.09750270171604
27,0,XLC,META,Buy,8.519391693160548,1.791917473437463,89.59587367187315
28,1,XLC,GOOGL,Buy,8.480774126287848,1.7837948873006635,89.18974436503318
