Beta,Dividend_Yield,Forward_PE,Trailing_PE,Market_Cap,Trailing_EPS,Forward_EPS,PEG_Ratio,Price_To_Book,EV_to_EBITDA,Free_Cash_Flow,Debt_to_Equity,Earnings_Growth,Ebitda_Margins,Quick_Ratio,Target_Mean_Price,Return_on_Equity,Revenue_Growth,Current_Ratio,Current_Price,ETF,Ticker,date
1.276,0.01059256028412985,37.990086422062504,37.990086422062504,450050872700,4.22452316156871,13.905,8.864353498481266,27.612639025240888,22.298519085160205,2.019155313736624,5.754692169754931,0.23097730212866047,0.07674242336545131,1.0166424737535023,,0.9728778302264182,0.06019537974936942,1.0166424737535023,160.49,XLK,ORCL,2025-05-18
0.974,,139.87648088426528,139.87648088426528,215317260000,7.436418141378977,32.93,18.263117881492743,21.21807156524312,91.7582448630137,17.754569190600524,0.2366111056317191,-0.17677642980935876,0.1405574754880665,1.1225478324049407,,0.16316571186081053,0.22438970014491139,1.1225478324049407,1040.18,XLK,NOW,2025-05-18
0.775,0.0192922016911995,32.49460270615012,32.49460270615012,129611213900,9.826247235192922,11.7792,17.366559890731196,22.18898604682937,21.233069624043114,11.10838043745392,0.7286390108107185,0.09964830011723329,0.037342922160480706,1.0150811204613768,,0.7678111917655643,0.06608853998956263,1.0150811204613768,319.3,XLK,ADP,2025-05-18
1.511,,15.655406951165862,15.655406951165862,70197431940,4.610547667342799,7.05902,1.3144018752749684,3.513848128764689,10.519919424113475,6.052738336713996,0.5636911227411869,-0.023316062176165803,-0.07564300546729072,1.3000514778430783,,0.22320694268845054,0.06805280306338383,1.3000514778430783,72.18,XLK,PYPL,2025-05-18
1.705,0.009663586398502145,19.869379994081086,19.869379994081086,134515856370,8.332922318125771,11.54833,2.684109227270606,7.081760983070513,15.350422667350895,7.3181257706535146,0.3302041031591161,0.04682030338389732,-0.01349923858685644,1.7573786893446723,,0.35838625425908494,0.02485198174755817,2.4647323661830915,165.57,XLK,AMAT,2025-05-18
0.985,0.016511822464884855,72.04785637095857,72.04785637095857,112641109360,3.152210370155367,11.74,0.7204785637095857,3.2127512386109878,28.696471499150366,6.417940562287852,0.2157598679347207,-0.50664232169455,-0.5685995299536409,1.4333307752686304,,0.04446514486538354,-0.23390946142220995,1.9296814940174944,227.11,XLK,ADI,2025-05-18
1.211,0.004693877551020408,23.388270547945208,23.388270547945208,109521860000,4.190134529147982,11.11137,1.1694135273972601,2.246828285320667,9.335238323353293,7.055605381165919,0.3074866859951062,1.1333790502314418,1.3852947292895743,1.9908594642630444,,0.10113320273180869,0.615894465894466,3.1343150945791547,98.0,XLK,MU,2025-05-18
1.653,0.010541276797346915,23.26747489004298,23.26747489004298,107996101600,3.6286705110459043,6.31,2.567178062868077,11.39609550835576,18.367529254608968,3.188009774268001,0.47148464873429535,-0.15144523381093614,0.01736131571298859,1.638852645202187,,0.527409933565571,-0.14477021451510846,2.451858294724168,84.43,XLK,LRCX,2025-05-18
1.096,0.018532431755572253,51.1104,51.1104,41958044700,1.5625,7.59,6.175839999999994,2.7991290493892724,15.458781852497097,2.9886363636363638,0.802376526818906,1.2179140366696724,0.12963454299599697,0.634167385677308,,0.05126771066368382,0.031157723246105284,0.634167385677308,79.86,XLK,FIS,2025-05-18
0.854327,,28.81005789959963,28.81005789959963,116201705639,5.784785319793337,8.39,5.545936145672924,3.614057255447381,13.268267765332151,8.87404240156779,1.0977824138463916,0.020534550195567144,0.054266355531654695,1.0986562486583953,,0.11931249253607944,0.07138741947310533,1.0986562486583953,114.23,XLK,FISV,2025-05-18
1.397,0.009606026517688993,28.391844694796546,28.391844694796546,104625111970,27.866100582925487,46.47,1.810264017740228,26.197632402511122,22.324296865098457,26.498834903134828,1.5204918472839304,-0.184626471351472,-0.05170553100905109,1.7364105588618106,,1.0181596753673023,-0.0651491379238068,2.5435293070539133,791.17,XLK,KLAC,2025-05-18
1.163,,37.64642280318357,37.64642280318357,79541166600,13.664777731723746,0.0,-3.3700788105542183,8.536688132308598,52.69955597411019,8.44437464380084,0.07147252727411854,0.8403139147629702,-0.04475145722832288,2.5050589461348585,,0.2545325795696671,0.04874817269447144,2.6810956018712844,514.43,XLK,SNPS,2025-05-18
1.08,0.005663097199341021,41.767303790710095,41.767303790710095,62651140800,13.951582867783985,27.19,-12.300044769386663,3.255588339332903,23.454351975294692,21.41899441340782,0.0,0.11927467129027597,0.0016100045079497434,0.4281724511930586,,0.08018655253747038,0.13943475023471139,0.4622017353579176,582.72,XLK,ROP,2025-05-18
1.045,,80.87111194540512,80.87111194540512,87799385520,3.976203520202373,8.95,34.95429171862516,18.31049666716008,53.35980248690381,5.067922183452034,0.5186402239242989,0.013773310896475415,0.02991286252890234,2.9001858134469893,,0.22020171888147985,0.13478725844049344,3.073638091987266,321.56,XLK,CDNS,2025-05-18
1.391,0.01908167105758374,22.841332079627275,22.841332079627275,53698820240,9.30593711693318,21.43,-4.013548351134503,5.7850659772581,15.229504273673772,7.39251432940889,1.2577773010083673,-0.1026099392205935,-0.04941327227773253,1.474408937386334,,0.25334656758859353,-0.049864416993070204,2.0849571317225255,212.56,XLK,NXPI,2025-05-18
1.473,,57.632374100719424,57.632374100719424,63772725600,5.1720930232558135,14.05,32.53027338129501,24.45143075162152,42.198647718383306,7.288372093023256,0.9763449065242273,0.22737306843267108,0.11657843908954545,0.6759852455833819,,0.4505672609400324,0.1270220588235294,0.6759852455833819,298.08,XLK,ADSK,2025-05-18
1.103,0.007596685082872929,40.221729680085716,40.221729680085716,105090048000,2.1600264506530005,3.17955,5.3360828042247,10.203415524404923,25.95689830786923,1.8377417755000827,0.6957344775365977,0.2572614107883817,0.044805964130423405,1.3563058157264212,,0.2713194794137954,0.21251005599496603,1.9893705075147026,86.88,XLK,APH,2025-05-18
1.168,,42.75873836002767,42.75873836002767,80054859440,2.4460497201613953,2.92475,5.759853579086083,40.937641754546846,33.03047440829033,2.6910061174020563,0.5068521065770034,0.5204739501655341,0.09412095545481614,1.2859892550446297,,1.6155598538577263,0.12271904690091992,1.3627056982105843,104.59,XLK,FTNT,2025-05-18
0.909,0.02577253494037697,32.28068850574712,32.28068850574712,56182592180,4.831991113579561,5.65036,30.924899588505852,13.644366224554242,22.376484041137328,4.4484865315190225,0.20980906573385805,0.0854684389648751,0.043966909578210096,1.392658240943497,,0.44349006289147874,0.05416308841445148,1.392658240943497,155.98,XLK,PAYX,2025-05-18
1.228,0.01585462528202939,35.15756834532374,35.15756834532374,48630578540,4.6644295302013425,11.25,-1.2897921875522838,4.043774927596194,13.667524732945532,9.335570469798657,0.4645428216797683,0.6717277486910995,0.18938583697081957,1.0786797799633272,,0.11236636284634506,-0.011787451665211425,1.512585430905151,163.99,XLK,TEL,2025-05-18
0.987,0.010278655287849499,34.60197556207234,34.60197556207234,70802428880,12.25883762732175,17.29333,1.1624293569607218,43.141768433881786,23.998552068419386,13.606950269622528,3.976234003656307,-0.07723815096547688,-0.10975282348963997,1.0292563998374644,,1.4956140350877194,0.08408498697133694,1.1984965461194637,424.18,XLK,MSI,2025-05-18
1.339,0.038540245566166434,10.226401766004415,10.226401766004415,27640051960,2.867088607594937,3.87746,-9.646905665930753,-25.928507462686568,7.403581473946439,3.4451476793248945,-10.17070895522388,-0.14955562365920932,0.0575902467335881,0.4152146970912007,,-2.311715926004678,-0.0029599017089243828,0.7229714952249034,29.32,XLK,HPQ,2025-05-18
0.928,0.011173870333988213,17.068884174798473,17.068884174798473,40145196480,4.771255060728745,5.99282,3.2075278178475433,2.7002725015101685,10.671059528071602,4.319838056680162,0.07913282770655748,0.053621825023518345,0.03157182734028676,2.215208455666471,,0.16351874013562967,0.019790213403606677,2.215208455666471,81.44,XLK,CTSH,2025-05-18
0.967,0.012140342357654486,13.005393403146421,13.005393403146421,20088395600,6.333526210754384,22.35,40.25169258273904,0.9135388090380484,7.471405153501928,12.216607040583655,0.7606321064000137,0.5922860013810124,0.1660342021020603,0.9436627765634821,,0.06966810165799607,0.046763559775062594,0.9436627765634821,82.37,XLK,GPN,2025-05-18
1.407,0.02966835484397974,-12183.057037037037,-12183.057037037037,32919900990,-0.005024190547078526,3.19704,121.41190861652031,5.45374351322225,45.60790601608954,1.7385560104205433,1.1247616679101384,-1.0014159106403062,-0.8505262764713635,1.232428775464181,,-0.00042567951062622185,-0.42345174473436026,2.2519732391189957,61.21,XLK,MCHP,2025-05-18
1.107,,46.83175122749591,46.83175122749591,28582939400,3.531791907514451,8.94925,-164.84776432078178,5.516522074416811,25.439339928698754,5.566473988439307,0.38943512627723154,-0.41911069063386946,-0.19078585989635566,2.26441351888668,,0.11965728274173806,-0.08876281112737922,2.9529489728296885,165.4,XLK,KEYS,2025-05-18
1.801,,44.760060612183054,44.760060612183054,6612832800,1.1260038371414054,5.15,0.971932744721689,8.198117671438686,28.955694397072957,3.5798026829656706,1.4901294933501747,-0.7661208012101992,-0.40702241194815103,1.77110280525391,,0.17167831056101698,-0.4192460579032699,1.8953384358861336,50.4,XLK,ENPH,2025-05-18
1.078,0.023226876814599753,90.81079295154186,90.81079295154186,41299031620,0.5309941520467836,2.94993,-7.5243228445563295,3.847340425531915,20.570158947818648,1.2549707602339182,0.7608249346771183,-0.12908777969018934,-0.048799932658506115,1.0497457439752376,,0.042144349036899516,0.042103590721321894,1.6900287419854079,48.22,XLK,GLW,2025-05-18
1.392,,29.863967176897585,29.863967176897585,18771394200,1.5041538096368383,5.58,-0.4972823493709643,2.3567909936611913,14.868186435476446,3.6788511749347257,0.4197188009813323,-0.2797545450382379,-0.3602994428396137,3.3233982641007587,,0.07510540771972658,-0.1418514479583182,4.94915121645936,44.92,XLK,ON,2025-05-18
0.908,0.013172512299634979,23.050317504141358,23.050317504141358,24892415550,8.200754716981132,11.48573,20.64283989815329,10.781488097800352,16.022871957644085,7.581132075471698,2.5800008609186,-0.02399710223671104,0.006156467982961762,1.198893020842342,,0.47243478260869565,-0.01765063622754491,1.3234627691775491,189.03,XLK,CDW,2025-05-18
1.387,,40.119782230937446,40.119782230937446,121095806400,2.4033031746031748,3.5687,6.533793106181235,12.005929381071441,37.22514238337518,3.0040420634920637,0.0,0.36637057740520024,0.08078656349166019,3.305676576114813,,0.3205200954184273,0.19504184862959562,3.93269477191184,96.42,XLK,ANET,2025-05-18
1.214,,51.13967709719811,51.13967709719811,30474357743,6.778103024412555,13.36,17.737393266870257,4.90567995663062,31.908095329254166,9.912126236350122,0.13530049073748174,0.15043604070246117,0.06826469946446473,3.6565537547666995,,0.10012653922770955,0.12108642088434586,3.6565537547666995,346.63,XLK,ANSS,2025-05-18
1.239,,27.65179863153841,27.65179863153841,34503491601,16.211965303721705,15.66295,111.57500747825986,23.152035865978927,20.180419835187422,19.45463241852709,1.859659219122825,0.4206949616189179,0.13240484132186836,1.0897379667932152,,1.098081501386492,0.061022123746985756,1.0897379667932152,448.29,XLK,IT,2025-05-18
1.31,0.029295774647887324,8.360415175375806,8.360415175375806,23316045000,2.1231003039513676,2.31428,1.0645595323311852,0.9260624801776086,5.641545417598049,1.2522796352583587,0.7087297811607992,0.27358024691358024,-0.039427961175152945,0.9811676839061998,,0.1191509323325906,0.034048395400720785,1.3255701895277867,17.75,XLK,HPE,2025-05-18
1.066,,28.16972868684433,28.16972868684433,23390756781,17.72008547008547,25.81271,18.90622175328579,2.353721436343852,19.431229762119166,22.60042735042735,0.29871438358924757,-0.07508185615897031,-0.059403159865765984,1.4437848138375844,,0.08641129504929862,0.006121905775885015,2.1853562005277043,499.17,XLK,TDY,2025-05-18
0.992,0.014261431947265868,35.852646797717185,35.852646797717185,28333250230,6.727815699658703,11.95,8.90800378127897,11.866604541829325,20.23047688522495,9.62457337883959,1.5281870461318894,0.10704091341579448,0.03006510291205412,1.3173297476864667,,0.35102168009615814,0.07356993185830488,1.3173297476864667,241.21,XLK,BR,2025-05-18
1.709,,25.316942385592025,25.316942385592025,10401435720,7.252060584712927,14.02402,-2.791896146411118,2.8618873046262676,13.905073799890667,7.373793589292005,0.043414188743639906,0.08979028155067456,-0.004351400292464559,3.061231188000872,,0.11580235176596886,0.007973495588994017,3.061231188000872,183.6,XLK,EPAM,2025-05-18
1.18,0.008722393066815768,18.727320440931095,18.727320440931095,34253352000,38.20087354496249,30.26,7.682363007546412,10.478267712679177,52.489648377420835,13.088065035213475,0.0,3.1806473954896646,-0.08971562062056394,3.669755999570722,,0.6671152543378047,0.21197843907324918,4.921246776976398,715.4,XLK,MPWR,2025-05-18
1.223,,20.96325258304578,20.96325258304578,21790322736,14.466266568064167,25.92478,11.521726131220092,6.174013520039748,12.511020329909949,6.909778713237386,1.9405678208229922,0.022259112527879904,-0.003279982910952755,1.102091136345149,,0.3277578211858936,0.057713203142651166,1.102091136345149,303.26,XLK,FLT,2025-05-18
1.746,,28.126319866703096,28.126319866703096,15287819666,10.68820952846676,25.35192,7.207369465842662,4.258507889360177,17.182192280737706,19.48797402184923,0.6511307225592939,0.7837837837837838,0.32116274982345633,1.0183428209993675,,0.15775862068965518,0.08660558464223386,1.4490828589500315,300.62,XLK,ZBRA,2025-05-18
0.802,0.010878010878010878,33.86653685674548,33.86653685674548,26586846000,8.36046511627907,0.0,15.070608901251763,-19.07087504449982,24.407994030374855,9.58245243128964,-1.2756852972588109,-0.03901663405088063,-0.007868705531234777,0.555028757966734,,-0.5092641779752418,0.04306476458375193,0.555028757966734,283.14,XLK,VRSN,2025-05-18
1.493,,-0.7431825857136138,-0.7431825857136138,1300153284,-29.629327198047978,3.12,-0.2207606176038819,2.15383284115292,-0.9873242448806796,-2.013574941679931,1.2504741565734845,-53.61898103644149,-39.010982033465694,1.3885980053898397,,-1.5963449367455291,-0.6971451301650783,2.0419026175409933,22.02,XLK,SEDG,2025-05-18
1.179,0.037915984724495366,28.199999999999996,28.199999999999996,11007458280,2.6,5.20399,-0.17476056338028167,1.956335538609161,12.930457647761195,8.409463722397476,0.2036260794909348,-0.3935693935693936,-0.27285919466084935,3.8440965427266796,,0.0658988330581552,-0.12454949291760958,4.9502609262883235,73.32,XLK,SWKS,2025-05-18
1.7,0.005802006527257343,23.153091612643852,23.153091612643852,13271546600,3.5731729215298977,5.58,4.130998977203299,3.6053873200575204,17.976214071124154,3.7674132048717963,0.018555322319896962,0.20862302563554033,-0.12012796447941093,2.1731811556914087,,0.17690840023743276,0.05364948148524566,2.704811221046858,82.73,XLK,TER,2025-05-18
1.394,0.020690341191684076,18.037044854881266,18.037044854881266,20747079810,5.573529411764706,8.42549,-20.20149023746709,20.61117587939698,12.587041482132397,6.200980392156863,2.2613065326633164,-0.2260596546310832,0.1197524068961074,0.867699642431466,,1.1479050984351338,-0.014775227915749764,0.931585220500596,100.53,XLK,NTAP,2025-05-18
0.821,,25.693113895080533,25.693113895080533,11408454180,3.0370005098891664,9.43,-2.592668765776308,2.5368901319013966,11.78038768228579,5.294823283149505,1.0074630918860061,-0.07799258256958634,-0.028343110883212702,1.177751968853411,,0.09524034948525469,0.04702302251883565,1.177751968853411,78.03,XLK,AKAM,2025-05-18
1.677,,11.55349560737169,11.55349560737169,17152019430,6.22235922729141,4.5246,17.64796454026024,3.227627650347844,34.297293179255924,1.7254418413481298,0.25668468933955824,3.832637327336974,-0.044348616555989304,0.7203735367618046,,0.26708537505127267,-0.030378813804722668,0.8434828357227411,71.89,XLK,TRMB,2025-05-18
1.341,0.026347527599962887,15.295502008032129,15.295502008032129,22874870430,7.047169811320755,7.37,0.570012374832664,-27.565114595898674,10.78771170171149,4.504716981132075,0.0,1.6332703213610587,2.857045988314877,0.7504145936981758,,-1.2717599489253033,-0.11281148429035753,1.3606965174129353,107.79,XLK,STX,2025-05-18
0.879,,84.79340307959767,84.79340307959767,24877947150,6.803595315763535,15.08,8.719588283351964,6.998109120495209,50.99256689965001,13.52556851517214,0.1822248615311737,0.5852675100500847,0.08465584551957049,0.9395619035419202,,0.08713569665231126,0.09532568447512003,0.9395619035419202,576.9,XLK,TYL,2025-05-18
0.809,0.005761253648793977,36.98220409488444,36.98220409488444,15053963128,7.0401428571428575,10.84313,-1.7527204174756403,8.49065921267179,20.959683235452296,6.8730714285714285,0.04746098299557419,0.47305656302451965,0.42630424770242786,1.203770848440899,,0.2549999733194616,0.11190229052344194,1.2043348642333414,260.36,XLK,PAYC,2025-05-18
1.481,0.008001600320064013,10.5659987782529,10.5659987782529,17440411220,4.73121387283237,5.47207,0.3862360897932781,3.199507954125046,7.290794666210203,2.468208092485549,1.356455789863115,0.5322391559202814,1.76732907943521,1.3074102663064453,,0.16283291472906772,0.05560967689559994,1.5604013894249325,49.99,XLK,WDC,2025-05-18
0.751,0.012207806426890021,31.073523905157526,31.073523905157526,13301298720,5.878638050758084,7.61,5.399024778521114,0.0,19.329076232596524,4.66641556983003,0.0,0.041375059321525395,-0.015442896576054556,-32.331550802139034,,0.29895191623409334,0.06634300780381402,-32.331550802139034,182.67,XLK,JKHY,2025-05-18
0.076707,0.04456207892204042,48.31246572704822,48.31246572704822,0,2.462730556378693,,0.4831246572704822,27.14635883798946,28.571357641070872,4.613850601869278,6.381537376406332,-0.39042236433632144,-0.30837769816129484,0.7203805662615953,,0.9326630269942372,-0.006033923440541292,0.7302179925754151,103.9,XLK,CTXS,2025-05-18
1.191,,47.19935668756543,47.19935668756543,20740208680,3.6633973879045003,7.6555,3.969586921415757,0.0,28.860541684788043,6.8205640129772895,0.0,0.5326749205832043,0.11166568013817828,0.9882739367502726,,0.18622761340697405,0.0960485977226136,0.9882739367502726,172.91,XLK,PTC,2025-05-18
1.383,,133.66556288771014,133.66556288771014,7445592896,0.5964139025619578,7.67899,1.250419781852772,2.1913698622060704,20.494450550236994,5.185685637379489,0.0,1.790862034640653,-0.7912074001858932,2.767268655306174,,0.016274581139497216,-0.013406265966946333,2.767268655306174,79.72,XLK,QRVO,2025-05-18
0.999,,26.543621340629276,26.543621340629276,16363411472,10.73402895346025,16.56,5.503738628995782,4.976661185952515,18.841874161123283,15.185450713471306,0.07140005642651201,0.43506993325703636,0.2153099461599471,1.4882842333180237,,0.195856254086413,0.0010489949235186367,1.5328219933075258,284.92,XLK,FFIV,2025-05-18
0.815,0.024410540915395285,34.05744057272517,34.05744057272517,12054507150,1.0585058475847584,2.307,1.5773972475788496,2.488137541156737,21.824068843701532,2.024002400240024,0.3933238077488559,-0.07188910380399742,-0.044840850534505934,1.1620187512467584,,0.07523190084230728,-0.08821996585497349,1.4910432874526232,36.05,XLK,JNPR,2025-05-18
1.185,,7.108597172236504,7.108597172236504,2764618230,2.148103153128279,3.05,0.011662542235700513,0.7923336103151862,1.1437213935542443,4.6275332707493515,0.4444126074498567,3.2747252747252746,0.27526874272607704,1.2158240761732033,,0.1263910324100398,-0.05824248189068559,1.2158240761732033,15.27,XLK,DXC,2025-05-18
1.373,,369.5741312741312,369.5741312741312,10853949596,0.16248431618569636,1.30622,11.087223938223934,3.6927471933953164,64.41852068965517,1.3161856963613552,0.47498167508969563,-0.6697080291970803,-0.48448597342623445,1.021135808814082,,0.01018662366521799,0.16271387989694128,1.021135808814082,69.52,XLK,CDAY,2025-05-18
